Group,MediumID,kx,ky,kz,CandidateLength,LengthError,Valid
3,A239,1,-1,0,15597.8232749928,10597.8232749928,0
3,A239,1,-1,1,19339.6079655138,14339.6079655138,0
3,A239,1,0,-1,15298.3426507345,10298.3426507345,0
3,A239,1,0,0,12836.1845266083,7836.18452660831,0
3,A239,1,0,1,17189.9964672188,12189.9964672188,0
3,A239,1,1,-1,18855.1009051268,13855.1009051268,0
3,A239,1,1,0,16918.7226315809,11918.7226315809,0
3,A239,1,1,1,20419.8805291859,15419.8805291859,0
3,A240,-1,-1,-1,15916.9880435973,10916.9880435973,0
3,A240,-1,-1,0,11460.7169772637,6460.7169772637,0
3,A240,-1,-1,1,14468.7787627657,9468.77876276571,0
3,A240,-1,0,-1,12228.1629391523,7228.16293915233,0
3,A240,-1,0,0,5246.47444665256,246.474446652558,0
3,A240,-1,0,1,10272.4397964796,5272.4397964796,0
3,A240,-1,1,-1,15674.9937592618,10674.9937592618,0
3,A240,-1,1,0,11122.1829964183,6122.18299641829,0
3,A240,-1,1,1,14202.1294128288,9202.12941282876,0
3,A240,0,-1,-1,15837.4560539451,10837.4560539451,0
3,A240,0,-1,0,11350.0017406854,6350.00174068543,0
3,A240,0,-1,1,14381.2400288182,9381.24002881816,0
3,A240,0,0,-1,12124.4577094021,7124.45770940212,0
3,A240,0,0,0,5000.00000000001,7.27595761418343e-12,1
3,A240,0,0,1,10148.7696423222,5148.76964232215,0
3,A240,0,1,-1,15594.2276254234,10594.2276254234,0
3,A240,0,1,0,11008.0634303422,6008.06343034223,0
3,A240,0,1,1,14112.9368219148,9112.93682191476,0
3,A240,1,-1,-1,21173.0848045641,16173.0848045641,0
3,A240,1,-1,0,18063.6941236887,13063.6941236887,0
3,A240,1,-1,1,20107.0776257293,15107.0776257293,0
3,A240,1,0,-1,18560.0910727211,13560.0910727211,0
3,A240,1,0,0,14915.5793008727,9915.57930087269,0
3,A240,1,0,1,17334.1290849452,12334.1290849452,0
3,A240,1,1,-1,20991.770795103,15991.770795103,0
3,A240,1,1,0,17850.8253693508,12850.8253693508,0
3,A240,1,1,1,19916.0611472244,14916.0611472244,0
3,A241,-1,-1,-1,16565.3066862887,11565.3066862887,0
3,A241,-1,-1,0,13641.0025319039,8641.00253190386,0
3,A241,-1,-1,1,17255.2749772356,12255.2749772356,0
3,A241,-1,0,-1,13688.6347081975,8688.63470819752,0
3,A241,-1,0,0,9952.19998990556,4952.19998990556,0
3,A241,-1,0,1,14515.985984551,9515.98598455105,0
3,A241,-1,1,-1,17330.5526379899,12330.5526379899,0
3,A241,-1,1,0,14560.7561343065,9560.75613430651,0
3,A241,-1,1,1,17991.1973939299,12991.1973939299,0
3,A241,0,-1,-1,13271.4487962374,8271.44879623737,0
3,A241,0,-1,0,9370.10766297574,4370.10766297574,0
3,A241,0,-1,1,14123.2603204913,9123.26032049127,0
3,A241,0,0,-1,9439.31606181396,4439.31606181396,0
3,A241,0,0,0,876.499959740629,-4123.50004025937,0
3,A241,0,0,1,10603.5756537138,5603.57565371378,0
3,A241,0,1,-1,14215.1335652708,9215.13356527077,0
3,A241,0,1,0,10664.7825455137,5664.78254551371,0
3,A241,0,1,1,15013.4989661871,10013.4989661871,0
3,A241,1,-1,-1,16668.9328000175,11668.9328000175,0
3,A241,1,-1,0,13766.658460066,8766.65846006597,0
3,A241,1,-1,1,17354.781750881,12354.781750881,0
3,A241,1,0,-1,13813.8573633568,8813.85736335685,0
3,A241,1,0,0,10123.7453405237,5123.74534052366,0
3,A241,1,0,1,14634.1307970231,9634.13079702313,0
3,A241,1,1,-1,17429.6296523718,12429.6296523718,0
3,A241,1,1,0,14678.5406046869,9678.54060468694,0
3,A241,1,1,1,18086.6558199146,13086.6558199146,0
3,A242,-1,-1,-1,20275.5985411942,15275.5985411942,0
3,A242,-1,-1,0,14547.8352088506,9547.8352088506,0
3,A242,-1,-1,1,14566.3695656834,9566.36956568341,0
3,A242,-1,0,-1,17741.1565079053,12741.1565079053,0
3,A242,-1,0,0,10737.2364832943,5737.23648329427,0
3,A242,-1,0,1,10762.3352650984,5762.33526509838,0
3,A242,-1,1,-1,20454.7640483165,15454.7640483165,0
3,A242,-1,1,0,14796.5193654622,9796.5193654622,0
3,A242,-1,1,1,14814.7426029848,9814.74260298479,0
3,A242,0,-1,-1,17911.2157294108,12911.2157294108,0
3,A242,0,-1,0,11015.9548821556,6015.95488215559,0
3,A242,0,-1,1,11040.4200565867,6040.42005658673,0
3,A242,0,0,-1,14982.002100514,9982.00210051398,0
3,A242,0,0,0,5000,3.63797880709171e-12,1
3,A242,0,0,1,5053.67322451648,53.673224516484,0
3,A242,0,1,-1,18113.782735092,13113.782735092,0
3,A242,0,1,0,11342.3427048521,6342.34270485214,0
3,A242,0,1,1,11366.1053617546,6366.10536175463,0
3,A242,1,-1,-1,20749.0578486665,15749.0578486665,0
3,A242,1,-1,0,15200.7570425786,10200.7570425786,0
3,A242,1,-1,1,15218.496237398,10218.496237398,0
3,A242,1,0,-1,18280.3758069034,13280.3758069034,0
3,A242,1,0,0,11606.5392215688,6606.53922156879,0
3,A242,1,0,1,11629.7620681598,6629.76206815984,0
3,A242,1,1,-1,20924.1697009925,15924.1697009925,0
3,A242,1,1,0,15438.927771582,10438.927771582,0
3,A242,1,1,1,15456.3936219392,10456.3936219392,0
3,A243,-1,-1,-1,16880.1149316549,11880.1149316549,0
3,A243,-1,-1,0,14065.9786289133,9065.97862891329,0
3,A243,-1,-1,1,17628.5345242369,12628.5345242369,0
3,A243,-1,0,-1,13553.0391862937,8553.03918629372,0
3,A243,-1,0,0,9828.44575039107,4828.44575039107,0
3,A243,-1,0,1,14474.523154548,9474.52315454805,0
3,A243,-1,1,-1,16805.6973156292,11805.6973156292,0
3,A243,-1,1,0,13976.5853107158,8976.58531071575,0
3,A243,-1,1,1,17557.2894158205,12557.2894158205,0
3,A243,0,-1,-1,13740.3784513816,8740.37845138158,0
3,A243,0,-1,0,10085.2106904298,5085.21069042975,0
3,A243,0,-1,1,14650.083595445,9650.08359544497,0
3,A243,0,0,-1,9356.52665611157,4356.52665611157,0
3,A243,0,0,0,676.80554791869,-4323.19445208131,0
3,A243,0,0,1,10647.607263271,5647.60726327097,0
3,A243,0,1,-1,13648.8527776462,8648.85277764623,0
3,A243,0,1,0,9960.15345409038,4960.15345409038,0
3,A243,0,1,1,14564.2758663861,9564.27586638607,0
3,A243,1,-1,-1,17107.2417375948,12107.2417375948,0
3,A243,1,-1,0,14337.7541669423,9337.75416694232,0
3,A243,1,-1,1,17846.1387766329,12846.1387766329,0
3,A243,1,0,-1,13834.8946851011,8834.89468510113,0
3,A243,1,0,0,10213.6078655393,5213.60786553932,0
3,A243,1,0,1,14738.767258973,9738.76725897298,0
3,A243,1,1,-1,17033.8164257801,12033.8164257801,0
3,A243,1,1,0,14250.0658493335,9250.06584933353,0
3,A243,1,1,1,17775.7658454849,12775.7658454849,0
3,A244,-1,-1,-1,17213.2835940129,12213.2835940129,0
3,A244,-1,-1,0,14563.3622753001,9563.3622753001,0
3,A244,-1,-1,1,18107.6202035318,13107.6202035318,0
3,A244,-1,0,-1,13496.4545932288,8496.45459322884,0
3,A244,-1,0,0,9896.90230631821,4896.90230631821,0
3,A244,-1,0,1,14619.9543068549,9619.95430685491,0
3,A244,-1,1,-1,16371.0549778034,11371.0549778034,0
3,A244,-1,1,0,13557.500867047,8557.50086704697,0
3,A244,-1,1,1,17308.9635285796,12308.9635285796,0
3,A244,0,-1,-1,14124.3680949316,9124.36809493162,0
3,A244,0,-1,0,10737.4188124913,5737.41881249125,0
3,A244,0,-1,1,15201.531219866,10201.531219866,0
3,A244,0,0,-1,9238.773110121,4238.773110121,0
3,A244,0,0,0,1072.06215025698,-3927.93784974302,0
3,A244,0,0,1,10814.0513188967,5814.05131889675,0
3,A244,0,1,-1,13084.8035170371,8084.80351703714,0
3,A244,0,1,0,9327.72596902301,4327.72596902301,0
3,A244,0,1,1,14240.8167050526,9240.81670505259,0
3,A244,1,-1,-1,17398.2302569638,12398.2302569638,0
3,A244,1,-1,0,14781.502114063,9781.50211406297,0
3,A244,1,-1,1,18283.5224566211,13283.5224566211,0
3,A244,1,0,-1,13731.5538295381,8731.55382953808,0
3,A244,1,0,0,10215.1827809012,5215.18278090121,0
3,A244,1,0,1,14837.2621437022,9837.26214370223,0
3,A244,1,1,-1,16565.4074828443,11565.4074828443,0
3,A244,1,1,0,13791.559511034,8791.55951103403,0
3,A244,1,1,1,17492.8986283038,12492.8986283038,0
3,A245,-1,-1,-1,15116.4143307274,10116.4143307274,0
3,A245,-1,-1,0,10895.1850181429,5895.18501814288,0
3,A245,-1,-1,1,14453.5162137422,9453.51621374224,0
3,A245,-1,0,-1,11641.7612565027,6641.76125650266,0
3,A245,-1,0,0,5072.44315047012,72.443150470117,0
3,A245,-1,0,1,10767.0215879832,5767.02158798319,0
3,A245,-1,1,-1,15574.1846685017,10574.1846685017,0
3,A245,-1,1,0,11521.9053307141,6521.90533071407,0
3,A245,-1,1,1,14931.6233816448,9931.62338164482,0
3,A245,0,-1,-1,15092.2596950711,10092.2596950711,0
3,A245,0,-1,0,10861.6470696121,5861.64706961213,0
3,A245,0,-1,1,14428.2518492768,9428.25184927677,0
3,A245,0,0,-1,11610.3800815759,6610.38008157594,0
3,A245,0,0,0,5000,0,1
3,A245,0,0,1,10733.0831712675,5733.08317126746,0
3,A245,0,1,-1,15550.7410940393,10550.7410940393,0
3,A245,0,1,0,11490.1968188185,6490.19681881847,0
3,A245,0,1,1,14907.1693254129,9907.16932541289,0
3,A245,1,-1,-1,20665.1064160995,15665.1064160995,0
3,A245,1,-1,0,17811.3923529314,12811.3923529314,0
3,A245,1,-1,1,20185.2612544749,15185.2612544749,0
3,A245,1,0,-1,18277.6159857872,13277.6159857872,0
3,A245,1,0,0,14975.6575977567,9975.65759775673,0
3,A245,1,0,1,17733.2849423505,12733.2849423505,0
3,A245,1,1,-1,21002.282472605,16002.282472605,0
3,A245,1,1,0,18201.5093720393,13201.5093720393,0
3,A245,1,1,1,20530.319475882,15530.319475882,0
3,A246,-1,-1,-1,16025.2142242145,11025.2142242145,0
3,A246,-1,-1,0,11737.7386969869,6737.73869698693,0
3,A246,-1,-1,1,14789.9130661922,9789.9130661922,0
3,A246,-1,0,-1,14134.7824248881,9134.78242488808,0
3,A246,-1,0,0,8986.60631082186,3986.60631082186,0
3,A246,-1,0,1,12717.1581641687,7717.15816416866,0
3,A246,-1,1,-1,18514.2285139264,13514.2285139264,0
3,A246,-1,1,0,14958.0639205969,9958.06392059688,0
3,A246,-1,1,1,17455.9644545766,12455.9644545766,0
3,A246,0,-1,-1,13540.0187657761,8540.01876577613,0
3,A246,0,-1,0,8018.67364121698,3018.67364121698,0
3,A246,0,-1,1,12052.640613207,7052.64061320698,0
3,A246,0,0,-1,11239.0698656307,6239.06986563072,0
3,A246,0,0,0,2698.83497667175,-2301.16502332825,0
3,A246,0,0,1,9394.18591566535,4394.18591566535,0
3,A246,0,1,-1,16410.4014183532,11410.4014183532,0
3,A246,0,1,0,12258.396856778,7258.39685677804,0
3,A246,0,1,1,15206.4233889841,10206.4233889841,0
3,A246,1,-1,-1,17602.7476668608,12602.7476668608,0
3,A246,1,-1,0,13813.8967786049,8813.89677860493,0
3,A246,1,-1,1,16486.0778536537,11486.0778536537,0
3,A246,1,0,-1,15900.9845195237,10900.9845195237,0
3,A246,1,0,0,11567.5549480826,6567.55494808261,0
3,A246,1,0,1,14655.2156675939,9655.21566759387,0
3,A246,1,1,-1,19895.3736320053,14895.3736320053,0
3,A246,1,1,0,16637.0944201164,11637.0944201164,0
3,A246,1,1,1,18914.5428052239,13914.5428052239,0
3,A247,-1,-1,-1,15294.0836188801,10294.0836188801,0
3,A247,-1,-1,0,9759.22393485602,4759.22393485602,0
3,A247,-1,-1,1,12513.0296043779,7513.02960437785,0
3,A247,-1,0,-1,13864.1825650538,8864.1825650538,0
3,A247,-1,0,0,7317.71933504639,2317.71933504639,0
3,A247,-1,0,1,10718.3242317016,5718.32423170161,0
3,A247,-1,1,-1,18722.2360484261,13722.2360484261,0
3,A247,-1,1,0,14555.259555307,9555.25955530705,0
3,A247,-1,1,1,16528.4312259732,11528.4312259732,0
3,A247,0,-1,-1,14330.3865082134,9330.3865082134,0
3,A247,0,-1,0,8166.60489702757,3166.60489702757,0
3,A247,0,-1,1,11314.8969775922,6314.89697759219,0
3,A247,0,0,-1,12793.2224998485,7793.2224998485,0
3,A247,0,0,0,5000,-9.09494701772928e-13,1
3,A247,0,0,1,9291.57995549573,4291.57995549573,0
3,A247,0,1,-1,17943.6090680352,12943.6090680352,0
3,A247,0,1,0,13539.075465328,8539.07546532795,0
3,A247,0,1,1,15640.9725568845,10640.9725568845,0
3,A247,1,-1,-1,19411.6192320031,14411.6192320031,0
3,A247,1,-1,0,15431.9285663731,10431.9285663731,0
3,A247,1,-1,1,17305.4291292361,12305.4291292361,0
3,A247,1,0,-1,18306.2154926713,13306.2154926713,0
3,A247,1,0,0,14016.0973075064,9016.0973075064,0
3,A247,1,0,1,16055.6669684837,11055.6669684837,0
3,A247,1,1,-1,22213.1512874685,17213.1512874685,0
3,A247,1,1,0,18835.0085794866,13835.0085794866,0
3,A247,1,1,1,20398.308906836,15398.308906836,0
3,A248,-1,-1,-1,16620.6573856348,11620.6573856348,0
3,A248,-1,-1,0,14043.5174911337,9043.51749113373,0
3,A248,-1,-1,1,17838.0075994182,12838.0075994182,0
3,A248,-1,0,-1,11063.8062209295,6063.80622092949,0
3,A248,-1,0,0,6586.49676895076,1586.49676895076,0
3,A248,-1,0,1,12820.1431848681,7820.14318486809,0
3,A248,-1,1,-1,12983.4265222205,7983.42652222047,0
3,A248,-1,1,0,9462.74251213773,4462.74251213773,0
3,A248,-1,1,1,14509.225597672,9509.22559767197,0
3,A248,0,-1,-1,16058.1540733442,11058.1540733442,0
3,A248,0,-1,0,13373.0491600226,8373.04916002257,0
3,A248,0,-1,1,17315.0967490656,12315.0967490656,0
3,A248,0,0,-1,10199.3072513225,5199.30725132248,0
3,A248,0,0,0,5000,4.54747350886464e-12,1
3,A248,0,0,1,12081.9754838818,7081.9754838818,0
3,A248,0,1,-1,12255.0979013021,7255.0979013021,0
3,A248,0,1,0,8435.73092053201,3435.73092053201,0
3,A248,0,1,1,13861.30180599,8861.30180598996,0
3,A248,1,-1,-1,20963.8348723668,15963.8348723668,0
3,A248,1,-1,0,18985.6920903343,13985.6920903343,0
3,A248,1,-1,1,21941.5276528801,16941.5276528801,0
3,A248,1,0,-1,16901.0037784589,11901.0037784589,0
3,A248,1,0,0,14374.2151198805,9374.2151198805,0
3,A248,1,0,1,18099.5080570087,13099.5080570087,0
3,A248,1,1,-1,18215.5286742686,13215.5286742686,0
3,A248,1,1,0,15899.0445145682,10899.0445145682,0
3,A248,1,1,1,19332.711865368,14332.711865368,0
3,A249,-1,-1,-1,12981.9716582557,7981.97165825567,0
3,A249,-1,-1,0,10180.8673359638,5180.8673359638,0
3,A249,-1,-1,1,15452.1367871643,10452.1367871643,0
3,A249,-1,0,-1,12402.4123082483,7402.4123082483,0
3,A249,-1,0,0,9430.71061164164,4430.71061164164,0
3,A249,-1,0,1,14968.5261204058,9968.52612040583,0
3,A249,-1,1,-1,18414.8872924008,13414.8872924008,0
3,A249,-1,1,0,16559.787002512,11559.787002512,0
3,A249,-1,1,1,20232.2766179515,15232.2766179515,0
3,A249,0,-1,-1,10198.4433839459,5198.44338394593,0
3,A249,0,-1,0,6255.13541278618,1255.13541278618,0
3,A249,0,-1,1,13200.1966125143,8200.19661251426,0
3,A249,0,0,-1,9449.68202552795,4449.68202552795,0
3,A249,0,0,0,4941.14986216036,-58.8501378396386,0
3,A249,0,0,1,12630.6545173664,7630.65451736641,0
3,A249,0,1,-1,16570.5984596701,11570.5984596701,0
3,A249,0,1,0,14481.1327211777,9481.13272117768,0
3,A249,0,1,1,18569.3746923558,13569.3746923558,0
3,A249,1,-1,-1,15475.2998929051,10475.2998929051,0
3,A249,1,-1,0,13213.7571625972,8213.75716259721,0
3,A249,1,-1,1,17598.9161577874,12598.9161577874,0
3,A249,1,0,-1,14992.4364165196,9992.4364165196,0
3,A249,1,0,0,12644.8258699013,7644.82586990127,0
3,A249,1,0,1,17175.8578492274,12175.8578492274,0
3,A249,1,1,-1,20249.9726575474,15249.9726575474,0
3,A249,1,1,0,18579.0167718359,13579.0167718359,0
3,A249,1,1,1,21915.7097942298,16915.7097942298,0
3,A250,-1,-1,-1,14945.8191640519,9945.81916405193,0
3,A250,-1,-1,0,11174.1740923895,6174.17409238953,0
3,A250,-1,-1,1,15044.8271113202,10044.8271113202,0
3,A250,-1,0,-1,11114.2465525584,6114.24655255838,0
3,A250,-1,0,0,5001.11313544727,1.11313544727454,0
3,A250,-1,0,1,11247.0346650142,6247.03466501418,0
3,A250,-1,1,-1,14955.7829075435,9955.78290754348,0
3,A250,-1,1,0,11187.4974207844,6187.49742078438,0
3,A250,-1,1,1,15054.7253280339,10054.7253280339,0
3,A250,0,-1,-1,14945.4467277161,9945.44672771606,0
3,A250,0,-1,0,11173.6759418504,6173.67594185038,0
3,A250,0,-1,1,15044.4571259974,10044.4571259974,0
3,A250,0,0,-1,11113.7457158922,6113.74571589222,0
3,A250,0,0,0,5000.00000000001,9.09494701772928e-12,1
3,A250,0,0,1,11246.5397417378,6246.53974173779,0
3,A250,0,1,-1,14955.4107193359,9955.41071933588,0
3,A250,0,1,0,11186.9998635253,6186.99986352526,0
3,A250,0,1,1,15054.3555859758,10054.3555859758,0
3,A250,1,-1,-1,20575.5982974361,15575.5982974361,0
3,A250,1,-1,0,18023.3154957667,13023.3154957667,0
3,A250,1,-1,1,20647.6283776716,15647.6283776716,0
3,A250,1,0,-1,17986.2228175893,12986.2228175893,0
3,A250,1,0,0,14999.6289089583,9999.62890895828,0
3,A250,1,0,1,18068.5783494149,13068.5783494149,0
3,A250,1,1,-1,20582.8369568066,15582.8369568066,0
3,A250,1,1,0,18031.578781487,13031.578781487,0
3,A250,1,1,1,20654.8417935229,15654.8417935229,0
3,A251,-1,-1,-1,15686.635064953,10686.635064953,0
3,A251,-1,-1,0,11439.6026298503,6439.60262985033,0
3,A251,-1,-1,1,14685.3156927845,9685.31569278452,0
3,A251,-1,0,-1,12378.0443819099,7378.04438190989,0
3,A251,-1,0,0,6165.22273631665,1165.22273631665,0
3,A251,-1,0,1,11081.6948187658,6081.69481876579,0
3,A251,-1,1,-1,16135.7195618927,11135.7195618927,0
3,A251,-1,1,0,12048.0469142477,7048.04691424768,0
3,A251,-1,1,1,15164.083325931,10164.083325931,0
3,A251,0,-1,-1,14963.8255767875,9963.82557678747,0
3,A251,0,-1,0,10426.4118737169,5426.41187371685,0
3,A251,0,-1,1,13910.5734327614,8910.57343276144,0
3,A251,0,0,-1,11448.2111682147,6448.21116821472,0
3,A251,0,0,0,3981.90000124325,-1018.09999875675,0
3,A251,0,0,1,10032.4232510279,5032.42325102793,0
3,A251,0,1,-1,15433.956136116,10433.956136116,0
3,A251,0,1,0,11090.5811695969,6090.58116959694,0
3,A251,0,1,1,14415.0955372236,9415.09553722357,0
3,A251,1,-1,-1,20043.9924197757,15043.9924197757,0
3,A251,1,-1,0,16927.9538276748,11927.9538276748,0
3,A251,1,-1,1,19270.4335566109,14270.4335566109,0
3,A251,1,0,-1,17575.75304741,12575.75304741,0
3,A251,1,0,0,13917.6536762274,8917.65367622741,0
3,A251,1,0,1,16688.1716350016,11688.1716350016,0
3,A251,1,1,-1,20397.366453615,15397.366453615,0
3,A251,1,1,0,17344.9285645956,12344.9285645956,0
3,A251,1,1,1,19637.7324449334,14637.7324449334,0
3,A252,-1,-1,-1,16777.9554918426,11777.9554918426,0
3,A252,-1,-1,0,13851.4159812952,8851.41598129521,0
3,A252,-1,-1,1,17384.581067357,12384.581067357,0
3,A252,-1,0,-1,13702.9435285604,8702.9435285604,0
3,A252,-1,0,0,9906.18975931431,4906.18975931431,0
3,A252,-1,0,1,14439.3396576219,9439.33965762189,0
3,A252,-1,1,-1,17147.6392604807,12147.6392604807,0
3,A252,-1,1,0,14296.9740297801,9296.97402978012,0
3,A252,-1,1,1,17741.6290291742,12741.6290291742,0
3,A252,0,-1,-1,13555.3144005194,8555.31440051936,0
3,A252,0,-1,0,9700.95266958643,4700.95266958643,0
3,A252,0,-1,1,14299.3152597663,9299.31525976627,0
3,A252,0,0,-1,9487.75101684224,4487.75101684224,0
3,A252,0,0,0,615.91684359134,-4384.08315640866,0
3,A252,0,0,1,10523.3686507148,5523.36865071485,0
3,A252,0,1,-1,14010.2922959607,9010.29229596065,0
3,A252,0,1,0,10327.1595523107,5327.15955231074,0
3,A252,0,1,1,14731.3325473126,9731.3325473126,0
3,A252,1,-1,-1,16911.3366268785,11911.3366268785,0
3,A252,1,-1,0,14012.6814246322,9012.68142463219,0
3,A252,1,-1,1,17513.3427679829,12513.3427679829,0
3,A252,1,0,-1,13865.9358634124,8865.93586341242,0
3,A252,1,0,0,10130.4546575608,5130.4546575608,0
3,A252,1,0,1,14594.1099683922,9594.10996839217,0
3,A252,1,1,-1,17278.1668075329,12278.1668075329,0
3,A252,1,1,0,14453.2689184682,9453.26891846819,0
3,A252,1,1,1,17867.8179034315,12867.8179034315,0
3,A253,-1,-1,-1,13981.113617135,8981.11361713502,0
3,A253,-1,-1,0,11040.3711398571,6040.37113985712,0
3,A253,-1,-1,1,15757.7933682461,10757.7933682461,0
3,A253,-1,0,-1,10118.4182732925,5118.41827329249,0
3,A253,-1,0,0,5366.62326643591,366.62326643591,0
3,A253,-1,0,1,12458.6878207299,7458.68782072988,0
3,A253,-1,1,-1,14466.9706134823,9466.97061348231,0
3,A253,-1,1,0,11649.527701238,6649.52770123804,0
3,A253,-1,1,1,16190.4216310899,11190.4216310899,0
3,A253,0,-1,-1,13844.5257300995,8844.5257300995,0
3,A253,0,-1,0,10866.8831604071,5866.88316040707,0
3,A253,0,-1,1,15636.7326047512,10636.7326047512,0
3,A253,0,0,-1,9928.83392294625,4928.83392294625,0
3,A253,0,0,0,5000,3.63797880709171e-12,1
3,A253,0,0,1,12305.2125918471,7305.21259184708,0
3,A253,0,1,-1,14335.01285132,9335.01285132,0
3,A253,0,1,0,11485.24489848,6485.24489848002,0
3,A253,0,1,1,16072.6198022791,11072.6198022791,0
3,A253,1,-1,-1,19694.4217332608,14694.4217332608,0
3,A253,1,-1,0,17728.1838984733,12728.1838984733,0
3,A253,1,-1,1,20993.0169644251,15993.0169644251,0
3,A253,1,0,-1,17169.1903648832,12169.1903648832,0
3,A253,1,0,0,14872.772260616,9872.772260616,0
3,A253,1,0,1,18644.5062054939,13644.5062054939,0
3,A253,1,1,-1,20042.2540689329,15042.2540689329,0
3,A253,1,1,0,18113.8125499358,13113.8125499358,0
3,A253,1,1,1,21319.6731219023,16319.6731219023,0
3,A254,-1,-1,-1,16566.8168121532,11566.8168121532,0
3,A254,-1,-1,0,13664.7553156482,8664.75531564816,0
3,A254,-1,-1,1,17291.3752022686,12291.3752022686,0
3,A254,-1,0,-1,13495.827418887,8495.82741888701,0
3,A254,-1,0,0,9716.14513423279,4716.14513423279,0
3,A254,-1,0,1,14376.0076105492,9376.0076105492,0
3,A254,-1,1,-1,17023.9624104767,12023.9624104767,0
3,A254,-1,1,0,14215.5342742514,9215.5342742514,0
3,A254,-1,1,1,17729.8486528089,12729.8486528089,0
3,A254,0,-1,-1,13441.5803103518,8441.58031035179,0
3,A254,0,-1,0,9640.65349386285,4640.65349386285,0
3,A254,0,-1,1,14325.0940079925,9325.09400799251,0
3,A254,0,0,-1,9399.68189209495,4399.68189209495,0
3,A254,0,0,0,787.488553358562,-4212.51144664144,0
3,A254,0,0,1,10624.7944342827,5624.79443428266,0
3,A254,0,1,-1,14001.14131439,9001.14131439,0
3,A254,0,1,0,10406.6361834462,5406.63618344619,0
3,A254,0,1,1,14851.4038125594,9851.40381255942,0
3,A254,1,-1,-1,16937.9084656823,11937.9084656823,0
3,A254,1,-1,0,14112.3655614828,9112.36556148278,0
3,A254,1,-1,1,17647.2371857472,12647.2371857472,0
3,A254,1,0,-1,13948.8595098228,8948.85950982277,0
3,A254,1,0,0,10336.1888611744,5336.18886117441,0
3,A254,1,0,1,14802.1254799086,9802.12547990859,0
3,A254,1,1,-1,17385.298963714,12385.298963714,0
3,A254,1,1,0,14646.3216749738,9646.32167497378,0
3,A254,1,1,1,18077.0809910201,13077.0809910201,0
3,A255,-1,-1,-1,12332.2768843486,7332.2768843486,0
3,A255,-1,-1,0,10417.122791074,5417.12279107395,0
3,A255,-1,-1,1,16277.2184766435,11277.2184766435,0
3,A255,-1,0,-1,10690.2818165602,5690.28181656019,0
3,A255,-1,0,0,8409.13309500754,3409.13309500754,0
3,A255,-1,0,1,15071.3275295053,10071.3275295053,0
3,A255,-1,1,-1,16627.6636206869,11627.6636206869,0
3,A255,-1,1,0,15261.4085711244,10261.4085711244,0
3,A255,-1,1,1,19731.750699491,14731.750699491,0
3,A255,0,-1,-1,10313.6576316401,5313.65763164009,0
3,A255,0,-1,0,7924.82983001915,2924.82983001915,0
3,A255,0,-1,1,14806.5634745823,9806.56347458231,0
3,A255,0,0,-1,8280.61627585329,3280.61627585329,0
3,A255,0,0,0,5000,4.54747350886464e-12,1
3,A255,0,0,1,13469.6471405926,8469.64714059257,0
3,A255,0,1,-1,15190.9735722621,10190.9735722621,0
3,A255,0,1,0,13681.9981057314,8681.99810573144,0
3,A255,0,1,1,18537.2184066896,13537.2184066896,0
3,A255,1,-1,-1,16144.906761364,11144.906761364,0
3,A255,1,-1,0,14733.9542698222,9733.95426982215,0
3,A255,1,-1,1,19326.6862787516,14326.6862787516,0
3,A255,1,0,-1,14928.3316716362,9928.33167163616,0
3,A255,1,0,0,13389.7901623009,8389.79016230086,0
3,A255,1,0,1,18322.6055647804,13322.6055647804,0
3,A255,1,1,-1,19622.7459511561,14622.7459511561,0
3,A255,1,1,0,18479.2735992432,13479.2735992432,0
