Group,MediumID,ExcelRow,RawLength,BoundaryEndpointCount,P1BoundaryAxes,P2BoundaryAxes,HasAbs500Coordinate,Classification,Status,InteriorPointXYZ,BoundaryPointXYZ,ObservedDirectionXYZ,MissingLength,OriginalStartXYZ,OriginalEndXYZ,ForwardPieceCount,BoundaryEventSequence,ObservedPieceMatched,MatchedPieceIndex,MatchedPieceTranslationXYZ,ReplayError,PhysicalCandidateCount,IsUniquelyReconstructed,Reason
3,A327,329,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.961335588079124;0.189473681255018;-0.199833959086628",0,"-414.147359128009;-213.361934866363;-3902.442133719","4392.53058126761;734.006471408728;-4901.61192915214",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A328,330,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.206994905545995;0.020282785489428;0.97813174863655",0,"-403.88275820486;-1325.2405856818;-4191.238712224","631.091769525115;-1223.82665823466;699.420030958747",1,"NONE",1,1,"-0;-0;-0",2.54211497292521e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A329,331,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.245192514104273;-0.052178957058104;0.968069205928768",0,"-397.875958023511;2315.67886379874;-4449.70523441582","828.086612497854;2054.78407850822;390.640795228022",1,"NONE",1,1,"-0;-0;-0",3.97903932025656e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A330,332,4581.83853070264,1,"NONE","Y-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-392.074020409426;-1116.11102244978;-1281.25884910726","1917.79921275;-5000;-2038.3165604007","0.504136760315995;-0.84767041691332;-0.165230115862975",418.161469297359,"-392.074020409426;-1116.11102244978;-1281.25884910726","2128.60978117055;-5354.46310701638;-2107.40942842213",2,"Y",1,1,"-0;-0;-0",3.21554935538437e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A331,333,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.868694049415166;-0.495080359288665;-0.016312153667996",0,"-381.467276296109;172.279256578303;-1186.26355630822","3962.00297077972;-2303.12253986502;-1267.8243246482",1,"NONE",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A332,334,1391.5287687711,1,"NONE","Z-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-371.3647187537;-1299.16849353423;-4433.05606033993","-329.180988389027;-29.0710892014554;-5000","0.0303146663664932;0.912735282831727;-0.407425237899145",3608.4712312289,"-371.3647187537;-1299.16849353423;-4433.05606033993","-219.791386921234;3264.50792062441;-6470.18224983566",2,"Z",1,1,"-0;-0;-0",2.48689957516035e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A333,335,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.732633444529167;-0.033398805386612;0.679803468478998",0,"-368.865902150036;-3149.50771607562;-931.872482803781","3294.3013204958;-3316.50174300868;2467.14485959121",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A334,336,3521.79976312683,1,"NONE","Z-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-330.447858179871;2793.11421678497;-3911.93531027542","2749.70994887475;4109.09927983667;-5000","0.874597652968182;0.373668337657932;-0.30895132117294",1478.20023687317,"-330.447858179871;2793.11421678497;-3911.93531027542","4042.54040666104;4661.45590507463;-5456.69191614012",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A335,337,3608.47123122889,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-219.791386921234;3264.5079206244;3529.81775016435","-329.180988389027;-29.0710892014554;5000","-0.0303146663664933;-0.912735282831728;0.407425237899144",1391.52876877111,"-219.791386921234;3264.5079206244;3529.81775016435","-371.3647187537;-1299.16849353424;5566.94393966007",2,"Z",1,1,"-0;-0;-0",4.33431068813661e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A336,338,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.873474409902668;0.450471302956533;-0.184710748084213",0,"-282.135790835826;-1268.68413518342;1519.21346714945","4085.23625867751;983.672379599244;595.659726728388",1,"NONE",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A337,339,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.238201145888763;-0.332821145034229;-0.912409063696424",0,"-270.578233818549;261.710661713484;2529.95981221472","920.427495625266;-1402.39506345766;-2032.0855062674",1,"NONE",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A338,340,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.998231940773884;0.032966670822448;-0.049458983346704",0,"-203.022377696583;-4050.4016749952;4380.48543607846","4788.13732617284;-3885.56832088296;4133.19051934494",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A339,341,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.561643106327581;0.248510134556817;-0.789176617834853",0,"-185.834471623048;-1015.99448022286;3503.63552234271","2622.38106001486;226.556192561225;-442.247566831559",1,"NONE",1,1,"-0;-0;-0",1.72882509170285e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A340,342,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.885161025008627;0.356739613522162;-0.298708566917215",0,"-155.293961348396;2767.08119774224;421.095504509658","4270.51116369474;4550.77926535305;-1072.44733007642",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A341,343,4999.99999999999,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.192875681746984;0.227173647501892;0.954563306057447",0,"-86.1455555047714;2126.88721944666;-4115.80358825911","878.232853230145;3262.75545695612;657.012942028117",1,"NONE",1,1,"-0;-0;-0",3.41060513164848e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A342,344,1427.43867354528,1,"NONE","Y-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-81.7282437599506;-3707.73601417115;-1895.37735052434","458.134127585559;-5000;-1619.36362320694","0.378203548321044;-0.905302630353498;0.193362932105429",3572.56132645472,"-81.7282437599506;-3707.73601417115;-1895.37735052434","1809.28949784527;-8234.24916593864;-928.562689997193",2,"Y",1,1,"-0;-0;-0",3.21554935538437e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A343,345,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.917994723799112;-0.167914873296752;-0.359291361436269",0,"-63.0604605725512;-2575.97595484392;2693.87582587505","4526.91315842301;-3415.55032132768;897.419018693707",1,"NONE",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A344,346,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.989933697749991;-0.127314486115332;0.061824717421264",0,"-38.4408876811713;-4330.4626423527;-3595.37063258734","4911.22760106878;-4967.03507292936;-3286.24704548102",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A345,347,2370.38205526124,1,"Z-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","533.822001779335;1339.12726701702;-3249.97765097897","-9.33664821784089;-164.572020328917;-5000","-0.229143925888063;-0.634370009681925;-0.738287039060527",2629.61794473876,"533.822001779335;1339.12726701702;-3249.97765097897","-611.897627660978;-1832.72278139261;-6941.41284628161",2,"Z",1,1,"-0;-0;-0",2.5501085777433e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A346,348,827.213344498678,1,"NONE","Z-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","-2.83675374090944;1276.58331143327;-4501.5357393613","276.483792974385;678.423357603801;-5000","0.337664459323457;-0.72310239892464;-0.602582470355078",4172.78665550132,"-2.83675374090944;1276.58331143327;-4501.5357393613","1685.48554287637;-2338.92868318993;-7514.44809113669",2,"Z",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A347,349,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.607373688884779;-0.558666970789;0.564790596415998",0,"92.0145236920653;2387.73542071801;1936.39342771548","3128.88296811596;-405.599433226992;4760.34640979547",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A348,350,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.269998542534153;0.238076522722853;0.932963212756874",0,"106.998054848587;-132.056937913214;-3311.95882972781","1456.99076751935;1058.32567570105;1352.85723405656",1,"NONE",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A349,351,667.488506046921,1,"Z-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","754.381618800539;-4105.07590102375;-4905.42608952068","127.47594178968;-3896.30340931817;-5000","-0.939200707325425;0.312773163603965;-0.141686200769833",4332.51149395308,"754.381618800539;-4105.07590102375;-4905.42608952068","-3941.62191782658;-2541.21008300392;-5613.85709336985",2,"Z",1,1,"-0;-0;-0",2.70006239588838e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A350,352,1156.50289680255,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","156.891365494355;4807.07204571865;4591.63849545779","1092.30143225638;5000;3939.49912249388","0.808826393213721;0.166820121951056;-0.563889095969339",3843.49710319745,"156.891365494355;4807.07204571865;4591.63849545779","4201.02333156296;5641.17265547393;1772.1930156111",2,"Y",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A351,353,4937.90565426453,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","211.148240821421;1136.46844059657;-2525.87633098532","5000;2320.05109684332;-2747.10737505857","0.969814349337107;0.239693250361025;-0.0448026065225017",62.0943457354679,"211.148240821421;1136.46844059657;-2525.87633098532","5060.21998750696;2334.9346924017;-2749.88936359783",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A352,354,1995.46099134144,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","231.672702700437;3630.53732214301;-763.977686007768","1610.86558347968;5000;-1215.93292663453","0.691165042445698;0.686288874500309;-0.226491644080166",3004.53900865856,"231.672702700437;3630.53732214301;-763.977686007768","3687.49791492892;7061.98169464455;-1896.4359064086",2,"Y",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A353,355,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.254809378605778;0.965732620472426;-0.049322270122116",0,"254.41793273461;-4059.37458782871;2455.57122246777","1528.4648257635;769.288514533416;2208.95987185719",1,"NONE",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A354,356,4172.78665550132,1,"Z+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","1685.48554287638;-2338.92868318992;2485.5519088633","276.483792974385;678.423357603801;5000","-0.337664459323458;0.723102398924638;0.60258247035508",827.213344498678,"1685.48554287638;-2338.92868318992;2485.5519088633","-2.83675374091081;1276.58331143327;5498.4642606387",2,"Z",1,1,"-0;-0;-0",3.59509347182254e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A355,357,2125.65013170616,1,"Z-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","1758.47884087487;-793.248857021623;-3403.15211093259","356.774037270775;-732.512169948754;-5000","-0.659424042882829;0.0285732285698957;-0.751227996201658",2874.34986829384,"1758.47884087487;-793.248857021623;-3403.15211093259","-1538.64137353927;-650.382714172145;-7159.29209194088",2,"Z",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A356,358,1292.62934453984,1,"Y+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","1464.97649824839;4343.18038383631;-1151.6920840732","363.940369207;5000;-986.77375054526","-0.851780236687528;0.508126802890669;0.127583621882458",3707.37065546016,"1464.97649824839;4343.18038383631;-1151.6920840732","-2793.92468518925;6883.81439828965;-513.773974660912",2,"Y",1,1,"-0;-0;-0",2.54211497292521e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A357,359,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.678114648346617;0.724557393813995;-0.123195400755128",0,"383.107705224529;-3933.65443276843;3435.6812403306","3773.68094695761;-310.867463698459;2819.70423655496",1,"NONE",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A358,360,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.555932763065806;0.420253501407798;-0.717165083857618",0,"406.992942192289;-3542.14741296542;4705.67555745157","3186.65675752132;-1440.87990592643;1119.85013816348",1,"NONE",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A359,361,1169.70854302966,1,"Z-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","1225.57553846407;3698.52167673884;-4213.65475090074","411.500150875135;3403.29212507181;-5000","-0.695964300201143;-0.252395824093374;-0.67225742154755",3830.29145697034,"1225.57553846407;3698.52167673884;-4213.65475090074","-2254.24596254164;2436.54255627197;-7574.94185863849",2,"Z",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A360,362,894.26331305287,1,"NONE","Y+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","423.332418198398;4343.36116556851;-201.674718098","550.791036340347;5000;391.862656336074","0.142529181597337;0.734279070657424;0.663716565099639",4105.73668694713,"423.332418198398;4343.36116556851;-201.674718098","1135.97832618508;8014.75651885563;3116.9081074002",2,"Y",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A361,363,1016.60813700444,1,"Y+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","1441.91732220165;4803.26401168633;1792.91088590468","445.692382111427;5000;1744.71416539256","-0.979949799561625;0.193521949266878;-0.0474093397030416",3983.39186299556,"1441.91732220165;4803.26401168633;1792.91088590468","-3457.83167560648;5770.87375802072;1555.86418738947",2,"Y",1,1,"-0;-0;-0",1.70530256582424e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A362,364,3572.56132645471,1,"Y+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","1809.28949784527;1765.75083406136;-928.562689997217","458.134127585559;5000;-1619.36362320694","-0.378203548321045;0.905302630353499;-0.193362932105423",1427.43867354529,"1809.28949784527;1765.75083406136;-928.562689997217","-81.7282437599533;6292.26398582886;-1895.37735052433",2,"Y",1,1,"-0;-0;-0",4.0990372275064e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A363,365,4508.64473911168,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","492.402131071251;4580.44511070799;3968.11088999173","5000;4483.35151399071;3971.52688544928","0.99976780823429;-0.0215349849756426;0.00075765460691926",491.355260888316,"492.402131071251;4580.44511070799;3968.11088999173","5491.2411722427;4472.77018582978;3971.89916302633",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A364,366,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.672637382139726;0.648834419063212;-0.355770781244216",0,"494.068620001137;942.193442097078;2484.59737919321","3857.25553069977;4186.36553741314;705.743472972127",1,"NONE",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A365,367,1067.93004343111,1,"NONE","Z-5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","496.859678960925;712.458250662728;-4286.60260672017","1272.65192829093;540.164539797207;-5000","0.726444821083497;-0.161334267094842;-0.668018844181762",3932.06995656889,"496.859678960925;712.458250662728;-4286.60260672017","4129.08378437841;-94.2130848114811;-7626.69682762898",2,"Z",1,1,"-0;-0;-0",2.27373675443232e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A366,368,533.66128803095,1,"Z-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","923.460774613493;-2269.61120961485;-4677.19142139591","499.538428499835;-2299.25638439847;-5000","-0.79436593139031;-0.0555505438533901;-0.604894126375846",4466.33871196905,"923.460774613493;-2269.61120961485;-4677.19142139591","-3048.36888233806;-2547.3639288818;-7701.66205327514",2,"Z",1,1,"-0;-0;-0",5.6843418860808e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A367,369,4503.32754166859,1,"NONE","X+5000",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","532.308645355847;1283.98753616482;3280.54272597601","5000;759.66972671406;3068.92103077088","0.992086698847752;-0.116428974930055;-0.0469922947524974",496.672458331413,"532.308645355847;1283.98753616482;3280.54272597601","5492.74213959461;701.842661514543;3045.58125221352",2,"X",1,1,"-0;-0;-0",0,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A368,370,4105.73668694713,1,"Y-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","1135.97832618508;-1985.24348114437;3116.90810740019","550.791036340347;-5000;391.862656336074","-0.142529181597336;-0.734279070657425;-0.663716565099638",894.263313052873,"1135.97832618508;-1985.24348114437;3116.90810740019","423.332418198398;-5656.63883443149;-201.674718098001",2,"Y",1,1,"-0;-0;-0",4.54747350886464e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A369,371,881.262725683091,1,"Y+5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","993.322869022494;4511.37601436557;-801.18251477906","559.91870832304;5000;-209.547977391733","-0.491799037980996;0.554458927393853;0.671348645693298",4118.73727431691,"993.322869022494;4511.37601436557;-801.18251477906","-1465.67232088248;7283.67065133484;2555.56071368743",2,"Y",1,1,"-0;-0;-0",5.6843418860808e-14,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A370,372,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.591463567493223;0.067528301576441;-0.803499083269166",0,"565.209734297242;633.01202140712;3085.50967980725","3522.52757176336;970.653529289325;-931.985736538582",1,"NONE",1,1,"-0;-0;-0",1.13686837721616e-13,1,1,"Observed segment is already a complete 5000 nm Medium."
3,A371,373,1303.09036824859,1,"Y-5000","NONE",0,"RETAINED_SINGLE_BOUNDARY_UNIQUE","RETAINED_SINGLE_BOUNDARY_UNIQUE","1716.83020877823;-4803.449270441;-677.257743055791","602.993942573618;-5000;-1324.39072059552","-0.854765174652973;-0.150834304625528;-0.496614044050916",3696.90963175141,"1716.83020877823;-4803.449270441;-677.257743055791","-2556.99566448664;-5557.62079356864;-3160.32796331037",2,"Y",1,1,"-0;-0;-0",2.54211497292521e-13,1,1,"Unique retained part replayed as a zero-translation GeometryPiece."
3,A372,374,5000,0,"NONE","NONE",0,"DIRECT_FULL","DIRECT_FULL","NaN;NaN;NaN","NaN;NaN;NaN","0.247735906047054;-0.040188345566134;-0.967993707487658",0,"622.398518405673;2145.01866127435;2978.00711759627","1861.07804864094;1944.07693344368;-1861.96141984202",1,"NONE",1,1,"-0;-0;-0",0,1,1,"Observed segment is already a complete 5000 nm Medium."
